,,,,,,,,,
"COICOP Code list",,,,,,,,,
,,,,,,,,,
"COICOP","item","CoicopType","CoicopTypeDesc","MainGroup","MainName","SecondaryGroup","secondaryGroupName","ThirdGroup","ThirdGroupDEsc"
"09541200","Stationery (for academic purposes, excluding calculators for public institutions",1,"Consumption","09","Recreation and culture","095","Newspapers, books and stationary","0954","Stationery and drawing materials"
"09541201","Stationery (for academic purposes, excluding calculators for private institutions",1,"Consumption","09","Recreation and culture","095","Newspapers, books and stationary","0954","Stationery and drawing materials"
"09541400","Other, specify (eg junior laptops, training and adult education) for public institutions",1,"Consumption","09","Recreation and culture","095","Newspapers, books and stationary","0954","Stationery and drawing materials"
"09541401","Other, specify (eg junior laptops, training and adult education) for private institutions",1,"Consumption","09","Recreation and culture","095","Newspapers, books and stationary","0954","Stationery and drawing materials"
"09611000","Holiday tour package",1,"Consumption","09","Recreation and culture","096","Package holidays","0961","Package holidays"
"10111101","Pre-primary education in public institutions",1,"Consumption","10","Education","101","Pre-primary and primary education","1011","Pre-primary and primary education"
"10111111","Pre-primary education in private institutions",1,"Consumption","10","Education","101","Pre-primary and primary education","1011","Pre-primary and primary education"
"10111201","Primary education (includes literacy programmes for students too old for primary school) in public institutions",1,"Consumption","10","Education","101","Pre-primary and primary education","1011","Pre-primary and primary education"
"10111301","Primary education (includes literacy programmes for students too old for primary school) in private institutions",1,"Consumption","10","Education","101","Pre-primary and primary education","1011","Pre-primary and primary education"
"10211101","Secondary education (includes out-of-school secondary education for adults and young people) in public institution",1,"Consumption","10","Education","102","secondary education","1021","Scondary education"
"10211111","Secondary education (includes out-of-school secondary education for adults and young people) in private institution",1,"Consumption","10","Education","102","secondary education","1021","Scondary education"
"10411101","Tertiary education Education not definable by level (excluding driving and music lessons, sport etc) in public institutions",1,"Consumption","10","Education","104","Tertiary education","1041","Tertiary education"
"10411111","Tertiary education Education not definable by level (excluding driving and music lessons, sport etc) in private institutions",1,"Consumption","10","Education","104","Tertiary education","1041","Tertiary education"
"10511101","Vocational training in public institutions",1,"Consumption","10","Education","105","Education not definable by level","1051","Education not definable by level"
"10511102","Computer certification public schools",1,"Consumption","10","Education","105","Education not definable by level","1051","Education not definable by level"
"10511103","Other (including language classes) in public institutions",1,"Consumption","10","Education","105","Education not definable by level","1051","Education not definable by level"
"10511104","Excursions (field trips) in public institutions",1,"Consumption","10","Education","105","Education not definable by level","1051","Education not definable by level"
"10511105","Other tuition fees for private institutions",1,"Consumption","10","Education","105","Education not definable by level","1051","Education not definable by level"
"10511111","Vocational training in private institutions",1,"Consumption","10","Education","105","Education not definable by level","1051","Education not definable by level"
"10511112","Computer certification private schools",1,"Consumption","10","Education","105","Education not definable by level","1051","Education not definable by level"
"10511113","Other (including language classes) in private institutions",1,"Consumption","10","Education","105","Education not definable by level","1051","Education not definable by level"
"10511114","Excursions (field trips) in private institutions",1,"Consumption","10","Education","105","Education not definable by level","1051","Education not definable by level"
"10511115","Other tuition fees for public institutions",1,"Consumption","10","Education","105","Education not definable by level","1051","Education not definable by level"
"11111211","Coffee",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11111221","Ordinary tea",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11111222","Rooibos tea",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11111223","Herbal tea from food service place",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11111224","Other, (eg flavored tea) specify",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11111231","Cocoa and powdered chocolate",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11111241","Mineral water/spring water",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11111251","Soft drinks",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11111261","Fruit juices from food service places",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11111262","Fruit and vegetable juices (combined) from food service places",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11111271","Vegetable juices from food service places",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11111311","Spirits",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11111321","Table wines (including sparkling wine) from food service places",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11111322","Cooking wines from food service places",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11111323","Fortified wines (sherry, port etc) from food service places",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11111324","Spirit coolers (cider, hooch etc) from a food service place",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11111325","Other (eg mampoer, home brewed) from food service place",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11111331","Clear beer purchased from a food service place",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11111332","Sorghum beer (pre-packed) from food service places",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11111333","Sorghum beer (traditional) from a food service place",1,"Consumption","11","Restaurants and hotels","111","Catering services","1111","Beverages in restaurants , cafes, canteens and the likes"
"11121110","Burger",1,"Consumption","11","Restaurants and hotels","111","Catering services","1112","Meals in restaurants , cafes, canteens and the likes"
"11121120","Burger and chips",1,"Consumption","11","Restaurants and hotels","111","Catering services","1112","Meals in restaurants , cafes, canteens and the likes"
"11121130","Curry and rice",1,"Consumption","11","Restaurants and hotels","111","Catering services","1112","Meals in restaurants , cafes, canteens and the likes"
"11121140","Pap and meat",1,"Consumption","11","Restaurants and hotels","111","Catering services","1112","Meals in restaurants , cafes, canteens and the likes"
"11121150","Other prepared meals-11121150",1,"Consumption","11","Restaurants and hotels","111","Catering services","1112","Meals in restaurants , cafes, canteens and the likes"
"11121160","Other prepared meals-11121160",1,"Consumption","11","Restaurants and hotels","111","Catering services","1112","Meals in restaurants , cafes, canteens and the likes"
"11121170","Other prepared meals-11121170",1,"Consumption","11","Restaurants and hotels","111","Catering services","1112","Meals in restaurants , cafes, canteens and the likes"
"11121180","Other prepared meals-11121180",1,"Consumption","11","Restaurants and hotels","111","Catering services","1112","Meals in restaurants , cafes, canteens and the likes"
"11121190","Other prepared meals-11121190",1,"Consumption","11","Restaurants and hotels","111","Catering services","1112","Meals in restaurants , cafes, canteens and the likes"
"11211100","Hotel, motel, and/or boarding fees (paying for yourself)",1,"Consumption","11","Restaurants and hotels","112","Accommodation services","1121","Accommodation services"
"11211200","Rent: Holiday flat or house caravan, etc (including site fees) (paying for yourself)",1,"Consumption","11","Restaurants and hotels","112","Accommodation services","1121","Accommodation services"
"11211301","Schools boarding fees in public institutions",1,"Consumption","11","Restaurants and hotels","112","Accommodation services","1121","Accommodation services"
"11211302","Teachers training and technical colleges, technikons boarding fees in public institutions",1,"Consumption","11","Restaurants and hotels","112","Accommodation services","1121","Accommodation services"
"11211303","Universities boarding fees in public institution",1,"Consumption","11","Restaurants and hotels","112","Accommodation services","1121","Accommodation services"
"11211311","Schools boarding fees in private institutions",1,"Consumption","11","Restaurants and hotels","112","Accommodation services","1121","Accommodation services"
"11211312","Teachers training and technical colleges, technikons boarding fees in private institutions",1,"Consumption","11","Restaurants and hotels","112","Accommodation services","1121","Accommodation services"
"11211313","Universities boarding fees in private institution",1,"Consumption","11","Restaurants and hotels","112","Accommodation services","1121","Accommodation services"
"11211401","Expenses occurred as owner of a holiday home ie after deduction of income received from letting",1,"Consumption","11","Restaurants and hotels","112","Accommodation services","1121","Accommodation services"
"11211502","Boarding and lodging",1,"Consumption","11","Restaurants and hotels","112","Accommodation services","1121","Accommodation services"
"12111100","Men's and boys",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1211","Hairdressing salons and personal grooming astablishment"
"12111200","Women's and girls",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1211","Hairdressing salons and personal grooming astablishment"
"12121100","Hairdryers",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1212","Elecrtical appliances for personal care"
"12121200","Shavers",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1212","Elecrtical appliances for personal care"
"12121300","Other (eg hot brush, vibrator, etc)",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1212","Elecrtical appliances for personal care"
"12131110","Hair pieces",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1213","Other appliances, articles and products for personal care"
"12131120","Hair care preparations (mousse, relaxers, gels, etc)",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1213","Other appliances, articles and products for personal care"
"12131130","Shampoo and conditioners",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1213","Other appliances, articles and products for personal care"
"12131140","Sprays",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1213","Other appliances, articles and products for personal care"
"12131150","Other",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1213","Other appliances, articles and products for personal care"
"12131210","Body soap (including Sunlight, liquid soap)",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1213","Other appliances, articles and products for personal care"
"12131220","Bubble bath, bath oils and bath salts",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1213","Other appliances, articles and products for personal care"
"12131230","Toothpaste, toothbrushes, electrical toothbrushes",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1213","Other appliances, articles and products for personal care"
"12131240","Mouth-wash and dental floss",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1213","Other appliances, articles and products for personal care"
"12131250","Shaving soap and cream and after shave lotions",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1213","Other appliances, articles and products for personal care"
"12131260","Razors and razor blades",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1213","Other appliances, articles and products for personal care"
"12131270","Skin creams and lotions (including baby lotions) Facial cleansers and toners Perfumes and colognes",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1213","Other appliances, articles and products for personal care"
"12131280","Powder (including baby powder) and deodorants",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1213","Other appliances, articles and products for personal care"
"12131290","Make-up preparations, not shown elsewhere (eg lipstick, eye shadow etc)",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1213","Other appliances, articles and products for personal care"
"12131310","Toilet paper",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1213","Other appliances, articles and products for personal care"
"12131320","Disposable nappies",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1213","Other appliances, articles and products for personal care"
"12131330","Tissues",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1213","Other appliances, articles and products for personal care"
"12131340","Sanitary towels and tampons",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1213","Other appliances, articles and products for personal care"
"12131400","Other personal care products",1,"Consumption","12","Miscellaneous goods and services","121","Personal care","1213","Other appliances, articles and products for personal care"
"12311100","Watches and personal jewellery",1,"Consumption","12","Miscellaneous goods and services","123","Personal effects","1231","Jewellery, clocks and watches"
"12321100","Handbags, travelling bags, schoolbags etc",1,"Consumption","12","Miscellaneous goods and services","123","Personal effects","1232","Other personal effects"
"12322000","Value of repairs to miscellaneous items",1,"Consumption","12","Miscellaneous goods and services","123","Personal effects","1232","Other personal effects"
"12322100","Smokers reqisites",1,"Consumption","12","Miscellaneous goods and services","123","Personal effects","1232","Other personal effects"
"12322110","Prams and push-carts",1,"Consumption","12","Miscellaneous goods and services","123","Personal effects","1232","Other personal effects"
"12322120","Car seats for babies",1,"Consumption","12","Miscellaneous goods and services","123","Personal effects","1232","Other personal effects"
"12322130","Carry-cot toys etc",1,"Consumption","12","Miscellaneous goods and services","123","Personal effects","1232","Other personal effects"
"12322200","Other (umbrellas, pocket-knives, sunglasses, etc) including repairs",1,"Consumption","12","Miscellaneous goods and services","123","Personal effects","1232","Other personal effects"
"12412010","Day-care mothers, creches and playgrounds in public institutions",1,"Consumption","12","Miscellaneous goods and services","124","Social protection","1241","Social protection services"
"12412020","Day-care mothers, creches and playgrounds in private institutions",1,"Consumption","12","Miscellaneous goods and services","124","Social protection","1241","Social protection services"
"12521010","Insurance on buildings",1,"Consumption","12","Miscellaneous goods and services","125","Insurance","1252","Insurance connected with the dwelling"
"12521020","Insurance on contents of dwellings",1,"Consumption","12","Miscellaneous goods and services","125","Insurance","1252","Insurance connected with the dwelling"
"12521030","Package insurance",1,"Consumption","12","Miscellaneous goods and services","125","Insurance","1252","Insurance connected with the dwelling"
"12531020","Medical insurance",1,"Consumption","12","Miscellaneous goods and services","125","Insurance","1253","Insurance connected with the health"
"12531110","Medical aid contribution Paid by household member in private institution",1,"Consumption","12","Miscellaneous goods and services","125","Insurance","1253","Insurance connected with the health"
"12531111","Medical aid contribution Paid by household member in public institution",1,"Consumption","12","Miscellaneous goods and services","125","Insurance","1253","Insurance connected with the health"
"12531200","Insurance paid for holiday purposes (Life, luggage, medical)",1,"Consumption","12","Miscellaneous goods and services","125","Insurance","1253","Insurance connected with the health"
"12541100","Insurance for private transport",1,"Consumption","12","Miscellaneous goods and services","125","Insurance","1254","Insurance connected with the transport"
"12551020","Funeral policies",1,"Consumption","12","Miscellaneous goods and services","125","Insurance","1255","Other insurance"
"12621020","Bank charges",1,"Consumption","12","Miscellaneous goods and services","126","Financial services n.e.c","1262","Financial services n.e.c"
"12621040","Interest or finance charges",1,"Consumption","12","Miscellaneous goods and services","126","Financial services n.e.c","1262","Financial services n.e.c"
"12711010","Levy for sectional title",1,"Consumption","12","Miscellaneous goods and services","127","Other services n.e.c","1271","Other services"
"12711011","Contribution towards Communal Provision of sevices",1,"Consumption","12","Miscellaneous goods and services","127","Other services n.e.c","1271","Other services"
"12711012","Payment for right to access land",1,"Consumption","12","Miscellaneous goods and services","127","Other services n.e.c","1271","Other services"
"12711013","Membership Fees",1,"Consumption","12","Miscellaneous goods and services","127","Other services n.e.c","1271","Other services"
"12711014","Donations to Institutions",1,"Consumption","12","Miscellaneous goods and services","127","Other services n.e.c","1271","Other services"
"12711015","Donations to Charity",1,"Consumption","12","Miscellaneous goods and services","127","Other services n.e.c","1271","Other services"
"12711030","Levy and other payments",1,"Consumption","12","Miscellaneous goods and services","127","Other services n.e.c","1271","Other services"
"12711040","Professional fees",1,"Consumption","12","Miscellaneous goods and services","127","Other services n.e.c","1271","Other services"
"12711201","Lobola/dowry paid",1,"Consumption","12","Miscellaneous goods and services","127","Other services n.e.c","1271","Other services"
"12711301","Funeral expenses",1,"Consumption","12","Miscellaneous goods and services","127","Other services n.e.c","1271","Other services"
"12711400","Gravestones and maintenance of graves (excluding unveiling)",1,"Consumption","12","Miscellaneous goods and services","127","Other services n.e.c","1271","Other services"
"12711500","Religious and traditional ceremonies (unveiling, barmitzwah, diwali weddings)",1,"Consumption","12","Miscellaneous goods and services","127","Other services n.e.c","1271","Other services"
"12711600","Fines (fines for straying livestock), excluding traffic fines and library fines",1,"Consumption","12","Miscellaneous goods and services","127","Other services n.e.c","1271","Other services"
"12711700","Other expenditure",1,"Consumption","12","Miscellaneous goods and services","127","Other services n.e.c","1271","Other services"
"88888888","Unclassified Diary Items except food",1,"Consumption","88","Other unclasified Expenses","888","Others diary","8888","Consumption Unclassified Diary Items"
"88999999","Others expenditures except food",1,"Consumption","88","Other unclasified Expenses","889","Others main","8899","Consumption Others expenditures"
"04411210","Free Water",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"04431210","Free Sanitation",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"04511210","Free Electricity",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"07241702","Estimated value of private use of company or similar vehicle",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"07321610","Value of discounted fares for educational purposes",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"07321611","Value of discounted fares for non educational purposes",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"09411310","Schools and other edu inst -Grant (Expenses incurred not normally regarded as tuition, eg contributions to sports grounds) in public",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"09411311","Schools and other edu inst -Grant (Expenses incurred not normally regarded as tuition, eg contributions to sports grounds) in privat",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"09422301","Library fees fines  - Grant (for academic purpose)",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"09422401","Library services - Grant (for academic purposes)",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"09511110","Textbooks for public institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"09511111","Textbooks for private institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"09541210","Stationery - Grant (for academic purposes, excluding calculators for public institutions",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"09541211","Stationery - Grant (for academic purposes, excluding calculators for private institutions",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"09541410","Other, specify - Grant(eg junior laptops, training and adult education) for public institutions",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"09541411","Other, specify - Grant (eg junior laptops, training and adult education) for private institutions",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"10111102","Pre-primary education in public institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"10111112","Pre-primary education in private institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"10111202","Primary education (includes literacy programmes for students too old for primary school) in public institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"10111302","Primary education (includes literacy programmes for students too old for primary school) in private institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"10211102","Secondary education (includes out-of-school secondary education for adults and young people) in public institution - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"10211112","Secondary education (includes out-of-school secondary education for adults and young people) in private institution -Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"10411102","Tertiary education Education not definable by level (excluding driving and music lessons, sport etc) in public institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"10411112","Tertiary education Education not definable by level (excluding driving and music lessons, sport etc) in private institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"10511121","Vocational training in public institutions  - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"10511122","Computer certification public schools - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"10511123","Other (including language classes) in public institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"10511124","Excursions (field trips) in public institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"10511125","Other tuition fees for private institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"10511131","Vocational training in private institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"10511132","Computer certification private schools - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"10511133","Other (including language classes) in private institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"10511134","Excursions (field trips) in private institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"10511135","Other tuition fees for public institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"11211321","Schools boarding fees in public institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"11211322","Teachers training and technical colleges, technikons boarding fees in public institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"11211323","Universities boarding fees in public institution - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"11211331","Schools boarding fees in private institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"11211332","Teachers training and technical colleges, technikons boarding fees in private institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"11211333","Universities boarding fees in private institution - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"12412011","Day-care mothers, creches and playgrounds in public institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"12412021","Day-care mothers, creches and playgrounds in private institutions - Grant",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"12531120","Medical aid contribution Contribution by employer in private institutions",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"12531121","Medical aid contribution Contribution by employer in public institutions",2,"In kind Consumption","13","In kind Consumption","131","In kind Consumption","1311","In kind Consumption"
"50110000","Household salaries and wages",3,"Income","50","Income","501","Income from work","5011","Income from Salaries and wages"
"50120000","Household self-employment and business",3,"Income","50","Income","501","Income from work","5012","Income from Self-employment and business"
"50210000","Income from letting of fixed property",3,"Income","50","Income","502","Income from capital","5021","Income from property"
"50220000","Royalties",3,"Income","50","Income","502","Income from capital","5022","Income from Royalties"
"50230000","Interest received",3,"Income","50","Income","502","Income from capital","5023","Income Interest received"
"50241000","Dividends of Listed Companies",3,"Income","50","Income","502","Income from capital","5024","Income from Dividends"
"50242000","Dividends of Unlisted Companies",3,"Income","50","Income","502","Income from capital","5024","Income from Dividends"
"50250000","Other Dividends",3,"Income","50","Income","502","Income from capital","5025","Income from Other Dividends"
"50310000","Pension from previous employment",3,"Income","50","Income","503","Pensions, Social Insuerance, Family allowances","5031","Income from Pension from previous employment"
"50320000","Annuities from own investment",3,"Income","50","Income","503","Pensions, Social Insuerance, Family allowances","5032","Income from Annuities from own investment"
"50331000","Old age pensions",3,"Income","50","Income","503","Pensions, Social Insuerance, Family allowances","5033","Income from Social pensions"
"50332000","Disability grants",3,"Income","50","Income","503","Pensions, Social Insuerance, Family allowances","5033","Income from Social pensions"
"50333000","Family and other allowances",3,"Income","50","Income","503","Pensions, Social Insuerance, Family allowances","5033","Income from Social pensions"
"50334000","Workmen's compensation Funds",3,"Income","50","Income","503","Pensions, Social Insuerance, Family allowances","5033","Income from Social pensions"
"50410000","Alimony, palimony and other allowances",3,"Income","50","Income","504","Income from Individuals","5041","Income from Alimony, palimony and other allowances"
"50420000","Other Income from Individuals",3,"Income","50","Income","504","Income from Individuals","5042","Other Income from Individuals"
"50510100","Hobbis",3,"Income","50","Income","505","Other Income","5051","Other Income"
"50510200","Side lines and part time activities",3,"Income","50","Income","505","Other Income","5051","Other Income"
"50510300","Sale of vehicles,property etc",3,"Income","50","Income","505","Other Income","5051","Other Income"
"50510400","Payments received from boarders and other non members",3,"Income","50","Income","505","Other Income","5051","Other Income"
"50510600","Claims",3,"Income","50","Income","505","Other Income","5051","Other Income"
"50510700","Stokvel",3,"Income","50","Income","505","Other Income","5051","Other Income"
"50510900","Benefits, donations and giftes",3,"Income","50","Income","505","Other Income","5051","Other Income"
"50511000","Cash",3,"Income","50","Income","505","Other Income","5051","Other Income"
"50511100","Value of food received",3,"Income","50","Income","505","Other Income","5051","Other Income"
"50511300","Value Of Clothing",3,"Income","50","Income","505","Other Income","5051","Other Income"
"50511500","Value of other benefints, donations, gifts etc",3,"Income","50","Income","505","Other Income","5051","Other Income"
"50511600","Lobola  or dowry received",3,"Income","50","Income","505","Other Income","5051","Other Income"
"50511700","Income from gambling",3,"Income","50","Income","505","Other Income","5051","Other Income"
"50511800","Tax Refunds received",3,"Income","50","Income","505","Other Income","5051","Other Income"
"50511900","Income not elsewhere specified",3,"Income","50","Income","505","Other Income","5051","Other Income"
"50512000","Gratuities and other lump sum payments",3,"Income","50","Income","505","Other Income","5051","Other Income"
"50600000","Imputed rent on owned dwellingI 7% PerYear of Dwelling",3,"Income","50","Income","506","Imputed rent on owned dwellingI 7% Per Year of Dwelling","5060","Income from imputed rent on owned dwellingI 7% Per Year of Dwelling"
"51200000","Free Water",4,"In kind Income","51","Income In kind","512","In kind Income from free Water","5120","In kind Income from free Water"
"51300000","Free Sanitation",4,"In kind Income","51","Income In kind","513","In kind Income from free Sanitation","5130","In kind Income from free Sanitation"
"51400000","Free Electricity",4,"In kind Income","51","Income In kind","514","In kind Income from free Electricity","5140","In kind Income from free Electricity"
"51510000","Estimated value of private use of company or similar vehicle",4,"In kind Income","51","Income In kind","515","In kind Income from private use of company vehicle or  discounted fares for educational and non educational purposes","5151","In kind Income from Estimated value of private use of company vehicle"
"51520000","Value of discounted fares for educational purposes",4,"In kind Income","51","Income In kind","515","In kind Income from private use of company vehicle or  discounted fares for educational and non educational purposes","5152","In kind Income from Value of discounted fares for educational purposes"
"51530000","Value of discounted fares for non educational purposes",4,"In kind Income","51","Income In kind","515","In kind Income from private use of company vehicle or  discounted fares for educational and non educational purposes","5153","In kind Income from Value of discounted fares for non educational purposes"
"51610000","Schools and other edu inst -Grant (Expenses incurred not normally regarded as tuition, eg contributions to sports grounds) in public",4,"In kind Income","51","Income In kind","516","In kind Income from schools and other edu inst -Grant","5161","In kind Income from schools and other edu inst  Publice -Grant"
"51620000","Schools and other edu inst -Grant (Expenses incurred not normally regarded as tuition, eg contributions to sports grounds) in privat",4,"In kind Income","51","Income In kind","516","In kind Income from schools and other edu inst -Grant","5162","In kind Income from schools and other edu inst  Privat -Grant"
"51710000","Library fees fines  - Grant (for academic purpose)",4,"In kind Income","51","Income In kind","517","In kind Income from textbooks Others,Library services and Stationery Grants","5171","In kind Income from library fees fines  - Grant"
"51720000","Library services - Grant (for academic purposes)",4,"In kind Income","51","Income In kind","517","In kind Income from textbooks Others,Library services and Stationery Grants","5172","In kind Income from Library services - Grant"
"51730000","Textbooks for public institutions - Grant",4,"In kind Income","51","Income In kind","517","In kind Income from textbooks Others,Library services and Stationery Grants","5173","In kind Income from Textbooks for public institutions - Grant"
"51740000","Textbooks for private institutions - Grant",4,"In kind Income","51","Income In kind","517","In kind Income from textbooks Others,Library services and Stationery Grants","5174","In kind Income from Textbooks for private institutions - Grant"
"51750000","Stationery - Grant (for academic purposes, excluding calculators for public institutions",4,"In kind Income","51","Income In kind","517","In kind Income from textbooks Others,Library services and Stationery Grants","5175","In kind Income from Stationery public - Grant"
"51760000","Stationery - Grant (for academic purposes, excluding calculators for private institutions",4,"In kind Income","51","Income In kind","517","In kind Income from textbooks Others,Library services and Stationery Grants","5176","In kind Income from Stationery private - Grant"
